name,flag,flag_sersic,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r50,r80,gini,m20,gini_m20_bulge,gini_m20_merger,sn_per_pixel,concentration,asymmetry,smoothness,multimode,intensity,deviation,outer_asymmetry,shape_asymmetry,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sersic_chi2_dof,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,m,score
AGN_g6.96e11_18.png,2.0,0.0,253.2280979951946,240.40292008711398,0.17137932281221158,1.2068248204882441,0.7922308635811419,255.74999858112926,241.749998135882,0.17246147604995998,1.2084029577580992,0.7892392173661655,792409.9605774188,871025.6166797536,168.686536106837,185.26764979652302,361.3331222465578,436.63377764992447,41.16574770911201,45.22626317935923,44.054197705701945,71.98012741829783,94.65701506905631,0.3126595392372277,-1.2488783730832822,-1.5468625682290087,-0.19106115001372084,4.542845739305922,1.6608275437272515,0.07350896307323901,0.15581477888680198,0.891566265060241,0.9279853371645136,0.2401919982328701,0.12048267442661136,0.05332025895306103,52.3170310517617,101.38679818162096,0.2450232354374879,256.291317644764,241.919772325778,0.12469822752375688,0.8427900749792361,5.652477671064987,-38.688907773210026,-42.19476714821004,8.694576976065287,0.0,0.0,499.0,498.0,500.0,499.0,13195273055.772394,0.2271885827183723
AGN_g3.55e11_13.png,2.0,0.0,241.24919880138782,250.49685883107605,0.18736741337996776,1.2305684222672901,-0.952695592569077,239.75000002453427,251.7444434873561,0.1876277689335537,1.2309628046828291,-0.9521382606357864,3365233.699330781,3392401.4968809937,161.68084338614472,181.6946536081704,361.3666106795668,439.4704001448592,74.98287734616028,83.40995289869564,48.08944514794981,81.80291052690842,115.64699858883064,0.3664180700299621,-1.454568895267169,-1.1382143089315395,-0.16643118711247404,10.815867055996947,1.9054229983347808,0.19964793833282848,0.12725342390358807,0.88,0.7155949660145294,0.3607396825199311,0.2856589835666887,0.04736333956275608,68.57763749123865,95.59642436812064,0.3632923488147856,239.90894738261883,250.9656724716609,0.1757545596374054,2.255565104495368,6.158161744371643,-9.55993458213288,-12.691993115373466,4.67054794820793,0.0,0.0,499.0,499.0,500.0,500.0,3462681036.848365,0.0631235860288143
AGN_g2.11e13_15.png,0.0,0.0,84.93194071269578,181.57814937172333,0.3372323329200277,1.5088243583242509,0.7278309964553068,90.73858009150587,186.25760021829842,0.4316172515352213,1.7593778183821276,0.7084130105030553,358594.3395165467,358594.3395165468,69.26869497189318,88.12830864295537,42.275045097371155,51.65263826322163,26.90485311483161,33.2421765465401,21.655104228146254,38.10156612452912,54.095840984290334,0.32011906649314475,-0.9949644754139879,-1.6859002393970397,-0.14838218625433106,1.5167823732163257,1.9880179921704484,-0.34533695673557885,-0.4859391990191131,0.9259259259259259,0.5457199071455495,0.11620501273915965,-0.3695382454500597,0.4655821443940733,26.04062619406423,57.13461185142809,0.4900905180384133,92.9573687737808,189.65730990053103,0.3873626286074168,0.8931159073332752,0.6409392142941537,11.791079628108733,13.957095253108733,19.418845986238626,24.0,121.0,147.0,244.0,124.0,124.0,481305852660.70703,0.0206812970805913
AGN_g5.55e11_18.png,2.0,0.0,251.09052921813182,239.8074058244936,0.006078980732170614,1.0061161607555584,0.9137648297990606,252.24390249829858,239.74999986146182,0.006024979744721382,1.0060615001604103,0.901492167021354,4020197.016819852,4021478.372542352,157.05684132914178,157.25129651437211,361.7147341751552,363.87064934650255,77.12504521311719,77.35980044381432,48.30042127825422,82.52783401339056,117.92910158300577,0.35692340948518386,-1.4646875367671868,-1.1782006600686792,-0.177237392220307,24.405709527725172,1.9383503563639817,0.20534106755236545,0.0868821780623862,0.4666666666666667,0.7114337027985758,0.13687112285447067,0.2693763450700576,0.04968187310751241,78.73547361449894,84.946616969369,0.37752166778847296,248.59684380380455,238.88668942265576,0.01927944414815641,0.8451344718733659,11.684537341437249,-7.442352762142942,-8.865316067756803,2.3347521547220342,0.0,0.0,499.0,499.0,500.0,500.0,15468719409.804394,0.0196919770911335
AGN_g3.89e13_17.png,0.0,0.0,251.13154924490536,248.51344492017517,0.05087387782381658,1.053600756143105,-0.06890610654336941,253.75000000071682,250.25517226071042,0.05236140979256554,1.055254619570847,-0.014063687691616986,1995345.3922941631,1995345.392294164,144.274517506856,147.0055191871318,267.2921105891114,274.92511925852887,61.03141889541965,62.68964372622232,34.381685836471036,64.01793066627977,94.97244895040537,0.3657610521575603,-1.5907039428581042,-1.0471249594194103,-0.18600440642129185,1.4180781606801445,2.2063523459931003,-0.2686571650060737,-0.34928025137760216,0.09545942080800858,0.15249378773758113,0.019031920495851742,-0.2559204134683538,0.037436364106356916,50.545650012954376,73.42350469009709,0.6468025657874197,250.51087187470097,250.54684800136863,0.09806719615917668,0.2346115706817549,0.8063327993437797,-16.733680395455156,-38.13080345922089,32.2968535384325,64.0,62.0,435.0,433.0,372.0,372.0,880859470184.0935,0.0072129446314647
AGN_g7.50e12_12.png,2.0,0.0,250.172662148452,244.58165158842388,0.19340652922323048,1.2397819176951372,0.9438914630997473,252.2473250668061,247.2479839903736,0.1957695629695784,1.2434247125642834,0.9433214738489496,1110779.9418364577,1234403.8797681744,155.95876402908274,169.547873579281,356.38152388735045,441.21764660782685,34.76341902592004,38.66997956978621,34.21860103124139,63.50687723210113,92.06035311299566,0.3872365819558422,-1.659941489549157,-0.8928394670610151,-0.1743676509110491,2.7182854728147223,2.1490519309355487,-0.019389267346639042,0.044749085008673466,0.003036620739666425,0.9524421409064926,0.011693800734786668,-0.007524358968044511,0.01789867237021591,56.82925800193669,79.72333222624246,0.5889749366055722,250.2833123829604,244.62655420362512,0.14857152931360545,1.0191035318285178,1.7462588346098582,-22.1369963365772,-33.33882998889927,16.195290480073645,0.0,0.0,499.0,499.0,500.0,500.0,131738255512.47784,0.0080084590706974
AGN_g2.10e13_00.png,0.0,0.0,230.09952587292838,224.1200214950951,0.5748884054494312,2.3523235141521077,0.8985005010527017,241.25000037828025,244.24999991109496,0.5901993028304231,2.4402105875046782,0.9150715879422394,3059476.540403311,3058049.4227937856,153.80103444124762,230.47745637031738,361.6961775442421,862.7051853143373,87.30971951831087,117.79789163854332,55.90954532669043,87.61368013130422,125.55764596090016,0.4328536325697849,-0.880799630934478,-1.2069803745419705,-0.02090605245580529,2.518358350769195,1.756786021002415,0.095902308846439,-0.00267255157216316,0.4059313514289817,0.6715765662082365,0.6708040140676265,0.020115473051248937,0.0593375728865534,69.07118064979029,111.98207690750976,0.3035831988666269,232.35566457382728,227.9479353490152,0.5703816850651329,0.9022803057546834,1.280706607470956,0.20477396945444745,-14.15128574046926,21.277883139231182,0.0,0.0,499.0,499.0,500.0,500.0,540344785933.9506,0.0203494023531675
AGN_g1.57e13_05.png,0.0,0.0,254.03631977034843,249.4510334164644,0.4037974978506348,1.6772824609002939,1.3714100196883836,248.25694442973216,253.25000001561318,0.3845738219312467,1.6248902559492415,1.3875482940261583,936488.993596187,1013579.9268601028,148.1034252267882,200.65917538246947,338.3641047881065,493.49465266732835,35.266321806153705,44.61775432897319,35.966545552497095,66.44759817213988,95.19206494034636,0.3626148614652672,-1.4839033499610002,-1.1367114142239547,-0.1742738527939645,1.3904483222756718,2.1135101013813045,-0.190149371746566,-0.2190467655209509,0.038484050336552535,0.9730017898847032,0.0528528691240112,-0.1603585403649173,0.024695812761276345,47.83745891351175,105.24994966330065,0.5451221158270866,253.40969550607102,251.26082678893798,0.4568262439502945,1.416881363108998,1.0372826513111095,-22.967415063800548,-44.23192226902732,29.500614640369573,17.0,17.0,490.0,490.0,474.0,474.0,276426602109.88245,0.0260351680684834
AGN_g5.55e11_04.png,2.0,0.0,250.44149551135845,240.13141971950347,0.3074356536663634,1.4439091548588887,-1.1205809972294831,247.25000019308487,240.2499993465594,0.3065306760428077,1.4420248530874162,-1.119098948002988,3693583.37360912,3762575.895809478,156.18793678202792,183.06688823733072,361.0119461194288,504.68268800234915,73.03710412796464,86.12683465490255,44.33939070687518,78.17537868617399,116.6225699327011,0.3949019924606845,-1.4755243179431554,-0.9826967849850052,-0.14114490765802098,19.53279475496133,2.099964432577923,0.17884372701971515,0.0976656758024237,0.002333722287047841,0.8605346439998839,0.1643688416345496,0.2591248046055769,0.04552431179930808,76.45962937118033,97.10110485530005,0.4704531588720065,248.25001907020183,239.96274928661202,0.3431884990201089,2.0190228662522696,7.940334169474695,-6.147228472220595,-7.869071243122662,2.8093759737967696,0.0,0.0,499.0,499.0,500.0,500.0,15468719409.804394,0.0196919770911335
AGN_g2.79e12_12.png,2.0,2.0,249.62726771780768,260.7628367724584,0.2504929706697209,1.334210302061541,0.7632253384468548,248.74552008903285,261.2530055953372,0.2502964489093361,1.333860562011753,0.7630052078144107,918852.9739624184,1130101.949582248,164.63231104247444,190.70422880793458,38.915931749767815,49.52595146921853,27.95102331890625,35.40210559239275,43.61396426074237,70.5701207525072,93.23683314355587,0.29439209580087283,-1.2242876175827444,-1.6543278068008376,-0.20572780400113733,3.2728496643143226,1.6498097530630242,-0.031672775227113134,-0.0007523441893204062,0.4971503726435774,0.6373819606389426,0.24617914111730155,0.11676206818350268,1.9933480113669788,78.13935250563607,35.40210559239275,1.0,248.74552008903285,261.2530055953372,0.2502964489093361,0.7630052078144107,-99.0,-27.690034760186965,-35.91545557185072,14.118206027460054,0.0,0.0,499.0,499.0,500.0,500.0,89319602580.30887,0.0851108332164585
AGN_g5.53e12_13.png,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91891028952.07083,0.613440389931202
AGN_g3.78e13_14.png,0.0,0.0,249.5951843385068,249.73563734193542,0.2655139880949626,1.3614963168683072,0.03458004116382561,252.7485860328653,249.75000005945327,0.2686210206633505,1.3672802039060323,0.03403394838605927,1779156.2608751834,1785284.7812349522,128.01819954466558,153.78444455017646,291.68825400245544,351.6536401774144,52.53877907250565,61.08253887183916,34.260003893283404,62.79778972959547,92.78178797126871,0.3577850684255873,-1.5743873103656891,-1.0979135052099211,-0.19163261839949933,1.459215708146966,2.163376647227819,-0.2732929404888177,-0.19286117039583656,0.005656375206222013,0.03990694573528643,0.003664017685029411,-0.24038357801934546,0.014687918312395338,59.53542171973794,75.38983407166819,0.5615724312263055,250.0677720139805,249.88777546693368,0.23585437594373404,0.2101436587891584,0.8334841702338546,-10.479554605061056,-34.29181131196712,35.94518171698832,45.0,45.0,454.0,454.0,410.0,410.0,539806815986.9315,0.005177644721698
AGN_g1.92e12_14.png,0.0,0.0,247.83377746978766,248.19165335784612,0.1732493980434655,1.2095546076815242,-0.033763165846819224,248.2499999970232,248.24561542966632,0.17326955883263584,1.20958410408594,-0.03373683643879303,2856238.331090908,2863811.3513262724,139.24820381189423,154.97691985500066,354.617151140127,396.0237515044206,60.77987291359418,66.78202478641873,37.25670539252632,69.7793629930497,104.00587028429577,0.3990545814960032,-1.6725903030782492,-0.8255747415615575,-0.16442601644683355,5.111323673500658,2.2292670237250083,0.06496379918183441,0.06441786882487732,0.0024778559425820967,0.6593354611166542,0.015955174909402455,0.0748573113833253,0.008006534290199886,70.03036205971995,78.01192876585834,0.6026772080147951,248.72549816843224,247.86559402221963,0.1614825355581891,0.007008623615678836,1.6382739530171857,-6.296222438044508,-13.626795859370173,10.9508737975273,0.0,0.0,499.0,499.0,500.0,500.0,46412409991.65341,0.0021662001381628
AGN_g3.59e11_00.png,0.0,0.0,243.40307340212811,241.9918224099477,0.6432058260219944,2.802736347543737,1.0195342927111803,245.74398193600902,245.2510422548204,0.6434200232967594,2.8044199487741794,1.0194315121611908,3903776.372973978,4254857.087728431,186.0331329392837,289.25627263825714,317.08708034796217,381.3397179163986,85.30940293193399,149.85927285023757,48.50010577489075,86.11646896123852,134.29857892539948,0.4035911562462116,-1.4898628719516969,-0.9297488063187264,-0.13453569451753644,5.829360269371176,2.2116436572979388,-0.08883205295249302,-0.03621144910009436,0.8979591836734694,0.9959531100147748,0.1456499680636502,0.04497066096082093,0.1372858188781052,67.32952323432309,152.75568763135797,0.43386541471317,241.68981080744652,239.11536053533345,0.6449678969182226,1.0221813649520493,1.3830178323290443,-0.6996009624067469,-1.8625526740024527,8.413249494064173,0.0,0.0,499.0,499.0,500.0,500.0,4114105571.5932546,0.0557255903258919
AGN_g6.53e12_19.png,2.0,0.0,252.73820900230962,258.14072565432286,0.17365759995008045,1.2101521112066742,-0.4046596680299238,252.74999949473442,258.2446806565908,0.17365489809842238,1.2101481544439596,-0.4046641733434559,1441479.2990957412,1505837.5490767446,153.31560582677454,167.48941414812901,361.3486921686764,428.1225838783877,40.97680406565482,45.23122223160553,33.966385280768925,64.84484181919323,96.75770145014704,0.41280254121541415,-1.7226511307139736,-0.7228301873989165,-0.15777399136598233,3.6872173513345934,2.2731810566528607,0.0738441849277321,0.09505268764086276,0.003458847574876189,0.012909049467120792,0.020436078393916143,0.1234907389328542,0.04743768866134385,53.909342728264846,79.2975928424432,0.6821480757902045,253.3461010781212,257.41588227756864,0.17830470942392873,2.6388691080769986,2.3901085759454954,-22.05119775786703,-29.41452483024413,11.189019230742037,0.0,0.0,499.0,499.0,500.0,500.0,133672766275.4758,0.0083619137760251
AGN_g3.06e11_16.png,2.0,0.0,245.96789764392653,254.51703457935642,0.022221144970971163,1.0227261459548658,0.8960923334326968,249.25000012836048,251.75000078404238,0.020394207799984687,1.0208187905404102,0.8983755187414096,4730292.674968388,4729777.121949802,172.7627720240269,175.67301594672435,354.61687118727065,361.9000349756449,87.62500343319212,88.5174655337526,53.19446114013325,90.73548185453987,127.16202462874037,0.3363465480510622,-1.4836790514558502,-1.266895004488338,-0.20024830558181167,23.59420872681049,1.8924551006756283,0.18693182226811084,0.09505614485666722,0.0975609756097561,0.8723529743596358,0.2866898811012293,0.2691175282957041,0.009981088882435759,75.93570082431937,96.1366768983681,0.3312955239949427,245.57230659205842,252.88267892357769,0.028154068058331618,1.099413035725216,13.739706999370384,-6.780174189162147,-8.12255031622358,2.364587510443408,0.0,0.0,499.0,499.0,500.0,500.0,6073022054.19507,0.0375378963537514
AGN_g4.90e11_16.png,2.0,0.0,247.14487405801498,244.38271537031864,0.19799030902999806,1.2468677264866164,1.270026944513908,251.75000015673425,241.75000013389808,0.19080104140797405,1.235790023432507,1.277747606151387,1030315.3687961948,1075987.216537483,172.05265629070416,192.16488151034568,359.93836279288865,426.5844817911959,43.98476642829918,48.78428723336195,41.520254863757614,69.50478262150722,92.70345266048678,0.3157031125964614,-1.3835563695431563,-1.4384650285541087,-0.206768253896002,8.167584801701707,1.7441794934629364,0.21364748243229456,0.3115684575632534,0.8571428571428571,0.9455042819900902,0.12374653578151372,0.21780228056169346,0.04072515196103672,56.701303926213704,105.5975859062084,0.2695410056172673,251.382323621791,243.2558227609203,0.17884765568164962,1.239922676010556,15.337973262982421,-30.36291045695444,-33.558132062852835,5.247355164838093,0.0,0.0,499.0,499.0,500.0,500.0,3765086823.1772795,0.0727471926249563
AGN_g4.41e12_19.png,0.0,0.0,249.9688190586816,251.80188236971298,0.07237222508765195,1.0780186051398584,-0.7531494043276247,249.24999989881547,254.24489803042331,0.0731566200346454,1.078930940886021,-0.7646533010110133,1562773.3833402412,1645714.4531761382,140.08613617230586,140.67475885083968,356.3923830906632,384.1417468654291,38.74462608821143,40.283039432099365,31.942038124406626,60.002030945106746,91.0485157015068,0.4197586925567191,-1.6961007382607032,-0.706796660229573,-0.14719689698708585,2.9710772565105086,2.274551232499709,0.01616884180313601,0.06901535865927387,0.0029459279673097025,0.020152497016373776,0.016211319781538124,0.021821502194495343,0.019948402565648053,64.00414090456316,65.45722173366636,0.6587160718239323,249.7074393616304,253.18367879632518,0.05366726954630496,2.595446140827769,1.420109559842114,-12.958301722891125,-24.65448370861134,16.872097635429228,0.0,0.0,499.0,499.0,500.0,500.0,102996740870.79901,0.0026751119992695
AGN_g1.25e13_16.png,0.0,0.0,246.35695187895547,248.94190485626004,0.04544851290101527,1.0476124268991918,-0.4881175164500645,250.2524931770024,249.7478954442897,0.04709279201327676,1.0494201236159952,-0.4074725897448505,2653387.280049676,2654154.0066938004,137.1961169058767,139.40283680864604,277.5462671303244,288.96942533090294,66.77186786579186,68.380114540913,36.36895325244879,68.38801343727407,104.15418953283178,0.3672023666835294,-1.5712043456663871,-1.0535036733697232,-0.18186706103093367,1.7915932403679196,2.2847297109387084,-0.0590584953920898,-0.04773775033543146,0.005090497737556561,0.021407424316424225,0.008196237538457234,-0.014538197528170652,0.02505740027257846,57.17218485168296,71.57409207947799,0.6944855221202829,246.84324658468142,249.49112920161926,0.03857221723192026,0.012895423628162966,0.9348506957124212,-5.868567860348747,-27.465567702646823,32.159500188109675,52.0,56.0,441.0,445.0,390.0,390.0,265103227139.32706,0.0020945217169355
